cluster_id, record_id
42223,A946916
42223,A949188
42223,A925511
42223,A921892
42224,A946917
42224,A974397
42224,A954869
42224,A975787
42224,A980722
42225,A946918
42225,A960310
42225,A940261
42226,A946919
42228,A946921
42228,A969044
42228,A913820
42228,A939182
42228,A950386
42228,A912914
42228,A934673
42229,A946922
42231,A946924
42232,A946925
42232,A973891
42233,A946926
42233,A924754
42233,A926127
42233,A972619
42233,A989419
42234,A946927
42235,A946928
42235,A932295
42235,A949285
42235,A959329
42235,A962324
42235,A985122
42235,A963132
42235,A937956
42235,A905573
42235,A970609
42235,A967799
42238,A946931
42238,A943921
42238,A990064
42238,A952069
42240,A946933
42240,A945423
42240,A997840
42242,A946935
42243,A946936
42243,A942149
42245,A946938
42245,A951012
42246,A946939
42248,A946941
42249,A946942
42251,A946944
42252,A946945
42253,A946946
42256,A946949
42257,A946950
42258,A946951
42259,A946952
42261,A946954
42262,A946955
42263,A946956
42268,A946961
42268,A986731
42272,A946965
42272,A989622
42272,A986247
42273,A946966
42275,A946968
42275,A991847
42275,A906030
42276,A946969
42276,A996695
42276,A946575
42276,A910715
42276,A923961
42277,A946970
42279,A946972
42280,A946973
42281,A946974
42282,A946975
42282,A943677
42287,A946980
42290,A946983
42290,A944195
42292,A946985
42292,A920835
42293,A946986
42294,A946987
42294,A944695
42296,A946989
42299,A946992
42299,A910681
42299,A939393
42299,A950613
42299,A979749
42300,A946993
42300,A989042
42302,A946995
42302,A949701
42302,A939749
42303,A946996
42304,A946997
42304,A985332
42306,A946999
42309,A947002
42315,A947008
42315,A992066
42315,A919655
42316,A947009
42320,A947013
42320,A997497
42325,A947018
42325,A968641
42327,A947020
42328,A947021
42329,A947022
42331,A947024
42332,A947025
42332,A958153
42335,A947028
42335,A979179
42335,A946891
42335,A956112
42335,A991114
42336,A947029
42336,A966775
42337,A947030
42338,A947031
42338,A960009
42339,A947032
42339,A943912
42339,A945387
42339,A976131
42339,A955713
42339,A967046
42341,A947034
42342,A947035
42342,A926012
42342,A971441
42345,A947038
42345,A980248
42346,A947039
42348,A947041
42348,A929288
42348,A992322
42349,A947042
42349,A955820
42349,A949455
42351,A947044
42352,A947045
42353,A947046
42356,A947049
42356,A947151
42356,A955142
42357,A947050
42359,A947052
42359,A991735
42359,A988001
42361,A947054
42361,A971588
42367,A947060
42367,A965683
42368,A947061
42370,A947063
42370,A950239
42372,A947065
42372,A957524
42373,A947066
42376,A947069
42376,A980214
42376,A918366
42376,A924222
42377,A947070
42378,A947071
42378,A998091
42379,A947072
42380,A947073
42380,A992454
42381,A947074
42382,A947075
42382,A952972
42383,A947076
42383,A915508
42383,A939188
42384,A947077
42384,A954912
42384,A958809
42386,A947079
42386,A917081
42386,A925158
42386,A936509
42388,A947081
42388,A951818
42390,A947083
42390,A992271
42392,A947085
42393,A947086
42393,A917555
42393,A922855
42393,A998905
42394,A947087
42395,A947088
42396,A947089
42397,A947090
42397,A995350
42397,A974475
42399,A947092
42404,A947097
42405,A947098
42408,A947101
42410,A947103
42413,A947106
42414,A947107
42414,A906727
42414,A957176
42417,A947110
42417,A911713
42417,A912391
42417,A930076
42417,A933102
42417,A934215
42417,A947640
42418,A947111
42421,A947114
42422,A947115
42423,A947116
42424,A947117
42430,A947123
42431,A947124
42431,A957420
42438,A947131
42438,A976276
42439,A947132
42442,A947135
42442,A986617
42442,A990135
42443,A947136
42449,A947142
42450,A947143
42450,A905197
42451,A947144
42455,A947148
42455,A986711
42459,A947152
42459,A962329
42459,A982720
42461,A947154
42463,A947156
42464,A947157
42464,A966311
42465,A947158
42467,A947160
42469,A947162
42472,A947165
42472,A961500
42472,A973364
42475,A947168
42475,A931709
42475,A923794
42476,A947169
42477,A947170
42477,A927176
42477,A961628
42477,A949234
42478,A947171
42479,A947172
42481,A947174
42483,A947176
42483,A943371
42483,A994032
42483,A933642
42483,A978087
42483,A989186
42484,A947177
42489,A947182
42489,A969222
42490,A947183
42490,A926134
42495,A947188
42496,A947189
42498,A947191
42500,A947193
42500,A979054
42505,A947198
42505,A960206
42505,A951990
42507,A947200
42508,A947201
42510,A947203
42510,A994158
42510,A917331
42512,A947205
42514,A947207
42515,A947208
42516,A947209
42518,A947211
42519,A947212
42520,A947213
42521,A947214
42522,A947215
42522,A978928
42523,A947216
42523,A966705
42523,A906227
42523,A907480
42523,A945855
42524,A947217
42524,A975701
42525,A947218
42526,A947219
42527,A947220
42527,A985591
42535,A947228
42536,A947229
42536,A992876
42536,A923249
42537,A947230
42537,A988739
42540,A947233
42541,A947234
42541,A969960
42542,A947235
42543,A947236
42546,A947239
42547,A947240
42549,A947242
42550,A947243
42550,A927517
42550,A975960
42550,A939592
42551,A947244
42554,A947247
42554,A991913
42555,A947248
42555,A910306
42556,A947249
42557,A947250
42558,A947251
42559,A947252
42560,A947253
42560,A913866
42562,A947255
42562,A957706
42563,A947256
42565,A947258
42565,A966730
42566,A947259
42566,A952202
42566,A939365
42566,A927122
42568,A947261
42568,A991603
42572,A947265
42572,A914119
42574,A947267
42574,A950939
42574,A963675
42574,A956419
42575,A947268
42575,A938779
42576,A947269
42576,A972203
42576,A981116
42576,A988764
42577,A947270
42579,A947272
42579,A956574
42579,A983646
42579,A997177
42579,A994217
42581,A947274
42581,A948140
42582,A947275
42583,A947276
42585,A947278
42585,A991301
42585,A998874
42585,A917080
42588,A947281
42589,A947282
42590,A947283
42591,A947284
42591,A993226
42592,A947285
42594,A947287
42596,A947289
42597,A947290
42597,A908595
42599,A947292
42600,A947293
42600,A978111
42600,A983648
42600,A991720
42601,A947294
42602,A947295
42605,A947298
42609,A947302
42609,A987555
42609,A961428
42609,A963718
42609,A980223
42609,A909092
42610,A947303
42610,A953412
42613,A947306
42614,A947307
42616,A947309
42617,A947310
42618,A947311
42618,A957545
42618,A950190
42618,A950952
42620,A947313
42621,A947314
42621,A948648
42621,A910273
42621,A908765
42623,A947316
42623,A938482
42623,A931586
42623,A923569
42624,A947317
42624,A941383
42624,A949873
42624,A955787
42626,A947319
42626,A998358
42629,A947322
42629,A942024
42633,A947326
42635,A947328
42635,A932021
42635,A971998
42637,A947330
42639,A947332
42642,A947335
42643,A947336
42644,A947337
42644,A953435
42644,A974032
42644,A982167
42644,A979988
42645,A947338
42645,A986164
42645,A956394
42647,A947340
42651,A947344
42652,A947345
42652,A983940
42654,A947347
42655,A947348
42661,A947354
42661,A991863
42661,A918688
42661,A968931
42663,A947356
42663,A928285
42663,A911462
42663,A955326
42666,A947359
42668,A947361
42668,A920631
42671,A947364
42674,A947367
42674,A926133
42675,A947368
42675,A916284
42675,A978293
42675,A996437
42675,A943253
42679,A947372
42679,A968290
42680,A947373
42680,A963781
42680,A997235
42681,A947374
42684,A947377
42685,A947378
42685,A954668
42685,A970675
42690,A947383
42690,A975634
42692,A947385
42693,A947386
42693,A960365
42693,A996097
42694,A947387
42695,A947388
42696,A947389
42696,A929578
42696,A954165
42696,A907823
42697,A947390
42697,A996741
42699,A947392
42700,A947393
42700,A987643
42701,A947394
42701,A910078
42702,A947395
42703,A947396
42704,A947397
42708,A947401
42708,A931676
42708,A951639
42710,A947403
42712,A947405
42712,A941359
42712,A943335
42712,A968202
42713,A947406
42713,A970764
42713,A978933
42715,A947408
42718,A947411
42718,A922094
42719,A947412
42719,A969947
42721,A947414
42724,A947417
42724,A949185
42724,A910732
42725,A947418
42725,A987146
42726,A947419
42727,A947420
42728,A947421
42729,A947422
42732,A947425
42733,A947426
42734,A947427
42734,A971793
42738,A947431
42738,A990956
42739,A947432
42740,A947433
42740,A968614
42741,A947434
42749,A947442
42752,A947445
42752,A983580
42755,A947448
42756,A947449
42756,A988999
42758,A947451
42760,A947453
42761,A947454
42762,A947455
42763,A947456
42763,A971476
42763,A943591
42763,A930442
42764,A947457
42764,A937795
42764,A917196
42766,A947459
42767,A947460
42767,A924615
42767,A913736
42769,A947462
42770,A947463
42777,A947470
42778,A947471
42778,A996306
42778,A956749
42778,A957593
42779,A947472
42779,A988863
42781,A947474
42782,A947475
42782,A975908
42785,A947478
42785,A921145
42786,A947479
42787,A947480
42788,A947481
42789,A947482
42791,A947484
42792,A947485
42795,A947488
42795,A988888
42795,A970401
42797,A947490
42799,A947492
42799,A986244
42799,A994691
42799,A953471
42799,A991845
42799,A998523
42799,A924111
42800,A947493
42800,A993986
42804,A947497
42804,A990365
42805,A947498
42805,A907992
42806,A947499
42807,A947500
42807,A981550
42807,A986520
42807,A914541
42808,A947501
42808,A953438
42808,A956099
42808,A916675
42809,A947502
42817,A947510
42820,A947513
42820,A956421
42823,A947516
42824,A947517
42825,A947518
42825,A970936
42826,A947519
42827,A947520
42830,A947523
42831,A947524
42832,A947525
42832,A983304
42834,A947527
42836,A947529
42836,A988979
42837,A947530
42838,A947531
42839,A947532
42840,A947533
42840,A989274
42842,A947535
42842,A975564
42843,A947536
42845,A947538
42846,A947539
42846,A932540
42848,A947541
42851,A947544
42851,A997684
42852,A947545
42854,A947547
42854,A986714
42854,A943498
42857,A947550
42857,A951285
42859,A947552
42861,A947554
42862,A947555
42865,A947558
42865,A965614
42867,A947560
42868,A947561
42870,A947563
42872,A947565
42874,A947567
42875,A947568
42876,A947569
42876,A947768
42876,A968662
42878,A947571
42884,A947577
42884,A941726
42884,A968083
42884,A962949
42884,A937351
42884,A969944
42885,A947578
42885,A961893
42885,A947871
42885,A936194
42885,A967506
42888,A947581
42889,A947582
42891,A947584
42892,A947585
42892,A971874
42892,A955106
42895,A947588
42899,A947592
42902,A947595
42903,A947596
42905,A947598
42905,A969465
42905,A944380
42905,A924106
42905,A909460
42907,A947600
42910,A947603
42912,A947605
42914,A947607
42915,A947608
42915,A958759
42915,A911490
42915,A969515
42918,A947611
42919,A947612
42922,A947615
42924,A947617
42924,A972393
42925,A947618
42925,A914903
42925,A979295
42925,A982990
42927,A947620
42927,A958297
42927,A950212
42927,A987703
42927,A913636
42927,A917485
42927,A955975
42927,A958229
42930,A947623
42930,A941361
42930,A929462
42930,A917045
42930,A917297
42930,A912984
42930,A949415
42930,A967109
42930,A908511
42930,A995352
42930,A912810
42930,A959194
42930,A979739
42930,A961656
42930,A916156
42930,A990198
42932,A947625
42933,A947626
42935,A947628
42936,A947629
42936,A929807
42936,A921332
42936,A973458
42936,A937731
42936,A976644
42940,A947633
42941,A947634
42941,A955952
42941,A994348
42941,A949475
42941,A942090
42943,A947636
42944,A947637
42944,A998420
42944,A930262
42950,A947643
42950,A994842
42952,A947645
42954,A947647
42955,A947648
42955,A917671
42955,A932810
42955,A964685
42955,A973532
42958,A947651
42959,A947652
42962,A947655
42963,A947656
42964,A947657
42966,A947659
42966,A956156
42967,A947660
42968,A947661
42968,A987544
42970,A947663
42971,A947664
42971,A975659
42972,A947665
42972,A952853
42972,A974900
42972,A984485
42972,A990953
42972,A950541
42976,A947669
42978,A947671
42979,A947672
42979,A957213
42979,A924841
42980,A947673
42981,A947674
42981,A979418
42981,A941401
42981,A957989
42981,A981238
42982,A947675
42982,A973965
42988,A947681
42989,A947682
42990,A947683
42992,A947685
42992,A946502
42992,A928188
42993,A947686
42995,A947688
42997,A947690
42998,A947691
42998,A916159
42998,A986396
42999,A947692
42999,A911681
43001,A947694
43001,A988312
43002,A947695
43006,A947699
43007,A947700
43007,A990552
43007,A971601
43008,A947701
43009,A947702
43011,A947704
43011,A951934
43011,A939865
43011,A949594
43013,A947706
43013,A962803
43015,A947708
43016,A947709
43016,A925571
43016,A976442
43017,A947710
43017,A960162
43018,A947711
43020,A947713
43021,A947714
43023,A947716
43023,A992757
43023,A981879
43023,A926495
43026,A947719
43027,A947720
43027,A935804
43027,A948580
43029,A947722
43034,A947727
43038,A947731
43038,A958035
43038,A982864
43039,A947732
43039,A927969
43040,A947733
43042,A947735
43043,A947736
43045,A947738
43046,A947739
43050,A947743
43050,A972989
43050,A929158
43050,A948401
43050,A966875
43050,A996934
43054,A947747
43054,A932089
43054,A959187
43057,A947750
43059,A947752
43061,A947754
43061,A966575
43061,A943466
43061,A909280
43061,A966729
43061,A981891
43062,A947755
43063,A947756
43064,A947757
43064,A944338
43067,A947760
43067,A905615
43067,A989693
43071,A947764
43071,A930654
43073,A947766
43073,A987999
43074,A947767
43074,A970558
43076,A947769
43077,A947770
43077,A987020
43077,A938460
43078,A947771
43078,A990457
43078,A937862
43079,A947772
43080,A947773
43080,A908492
43080,A942754
43081,A947774
43081,A921098
43081,A927293
43081,A947300
43081,A954185
43081,A971063
43082,A947775
43082,A943955
43082,A977777
43082,A921874
43082,A906922
43084,A947777
43084,A912606
43087,A947780
43087,A998836
43088,A947781
43089,A947782
43091,A947784
43092,A947785
43094,A947787
43095,A947788
43096,A947789
43098,A947791
43098,A996691
43100,A947793
43106,A947799
43107,A947800
43111,A947804
43115,A947808
43118,A947811
43121,A947814
43122,A947815
43122,A906410
43122,A931070
43122,A927756
43123,A947816
43124,A947817
43125,A947818
43126,A947819
43126,A930860
43127,A947820
43128,A947821
43130,A947823
43132,A947825
43135,A947828
43136,A947829
43140,A947833
43140,A964777
43142,A947835
43142,A985275
43147,A947840
43151,A947844
43151,A968922
43151,A943675
43151,A917389
43151,A951789
43152,A947845
43155,A947848
43155,A933061
43155,A975928
43156,A947849
43156,A965114
43156,A972720
43158,A947851
43160,A947853
43160,A987090
43161,A947854
43161,A962298
43161,A965000
43161,A966721
43161,A965921
43161,A918157
43162,A947855
43163,A947856
43165,A947858
43165,A948473
43165,A994950
43165,A914854
43166,A947859
43166,A949095
43167,A947860
43168,A947861
43171,A947864
43171,A966779
43175,A947868
43175,A960337
43175,A938019
43175,A960778
43175,A917711
43176,A947869
43176,A964284
43176,A969570
43179,A947872
43181,A947874
43181,A939251
43181,A991641
43183,A947876
43183,A954865
43184,A947877
43187,A947880
43188,A947881
43189,A947882
43191,A947884
43193,A947886
43193,A954853
43194,A947887
43195,A947888
43196,A947889
43197,A947890
43198,A947891
43201,A947894
43201,A945078
43204,A947897
43204,A948807
43204,A992474
43205,A947898
43206,A947899
43206,A914634
43206,A942229
43207,A947900
43208,A947901
43209,A947902
43209,A933520
43209,A908540
43209,A969414
43209,A975288
43209,A931200
43211,A947904
43213,A947906
43213,A947184
43214,A947907
43216,A947909
43217,A947910
43218,A947911
43221,A947914
43221,A977675
43221,A985883
43221,A987630
43222,A947915
43223,A947916
43226,A947919
43228,A947921
43231,A947924
43233,A947926
43233,A977544
43234,A947927
43236,A947929
43238,A947931
43238,A984309
43239,A947932
43239,A972334
43242,A947935
43242,A977191
43242,A987061
43242,A979002
43242,A991570
43245,A947938
43246,A947939
43247,A947940
43247,A974365
43247,A978261
43249,A947942
43249,A960830
43249,A990028
43249,A934659
43250,A947943
43250,A948316
43251,A947944
43253,A947946
43254,A947947
43258,A947951
43259,A947952
43261,A947954
43262,A947955
43262,A925677
43267,A947960
43268,A947961
43268,A933644
43268,A963715
43270,A947963
43270,A904916
43271,A947964
43271,A916689
43274,A947967
43274,A915681
43277,A947970
43278,A947971
43278,A965513
43278,A933039
43278,A924589
43279,A947972
43280,A947973
43280,A978054
43280,A990633
43280,A944320
43280,A948276
43280,A936476
43280,A921498
43283,A947976
43285,A947978
43286,A947979
43288,A947981
43288,A949261
43288,A937269
43291,A947984
43291,A911697
43291,A957115
43291,A992109
43292,A947985
43296,A947989
43297,A947990
43298,A947991
43298,A954018
43299,A947992
43301,A947994
43302,A947995
43303,A947996
43304,A947997
43305,A947998
43305,A906768
43305,A910315
43305,A932109
43305,A955627
43309,A948002
43312,A948005
43312,A916978
43315,A948008
43317,A948010
43317,A953173
43319,A948012
43320,A948013
43323,A948016
43326,A948019
43326,A998605
43327,A948020
43327,A918261
43328,A948021
43329,A948022
43329,A973955
43329,A998188
43333,A948026
43333,A921477
43334,A948027
43337,A948030
43337,A905050
43338,A948031
43339,A948032
43340,A948033
43342,A948035
43343,A948036
43344,A948037
43346,A948039
43347,A948040
43349,A948042
43353,A948046
43354,A948047
43355,A948048
43356,A948049
43356,A955995
43356,A993207
43357,A948050
43359,A948052
43362,A948055
43363,A948056
43364,A948057
43364,A973318
43365,A948058
43365,A946735
43365,A970318
43368,A948061
43368,A969853
43368,A960213
43370,A948063
43373,A948066
43374,A948067
43374,A971205
43374,A995122
43376,A948069
43378,A948071
43381,A948074
43384,A948077
43384,A949442
43384,A964237
43385,A948078
43386,A948079
43387,A948080
43387,A948377
43388,A948081
43388,A958214
43394,A948087
43394,A937199
43394,A963472
43394,A973004
43394,A960634
43394,A982741
43394,A964864
43395,A948088
43396,A948089
43396,A966282
43397,A948090
43398,A948091
43400,A948093
43400,A975654
43402,A948095
43403,A948096
43403,A930903
43403,A983426
43403,A988830
43403,A915248
43403,A928223
43406,A948099
43406,A993863
43406,A992999
43407,A948100
43408,A948101
43411,A948104
43412,A948105
43417,A948110
43418,A948111
43422,A948115
43422,A980950
43422,A911319
43425,A948118
43426,A948119
43427,A948120
43427,A975377
43427,A946076
43427,A916152
43427,A956826
